#SampleID	Sample Accession	Sample Alias	Ecozone	Region	Site	Environmental Source	Phylogenetic Marker	Target Gene Subfragment	Collection Date	Latitude	Longitude	Country	Sampling Depth	Elevation	Mean Annual Temperature (Celsius)	Mean Annual Precipitation (mm)	Soil Classification	Tree Cover	Climatic Zone	LTSP Treatment	Compaction Treatment	Herbicide Use	Horizon	Moisture Content	Total Carbon	Total Nitrogen	pH	Soil Bulk Density	CN Ratio
ERR1226620	ERS1040495	SL175B	SBSBC	British Columbia	SL	Forest Soil	16S rRNA	V1-V3	8/14/2009	52.32	-121.92	Canada	0.1	1050	3.8	146-193	Orthic Gray Luvisol	Lodgepole pine, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	85	18.9	0.6	5.4	NA	33.7
ERR1226621	ERS1040496	SL176B	SBSBC	British Columbia	SL	Forest Soil	16S rRNA	V1-V3	8/14/2009	52.32	-121.92	Canada	0.1	1050	3.8	146-193	Orthic Gray Luvisol	Lodgepole pine, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	73	18.9	0.6	5.4	NA	33.7
ERR1226622	ERS1040497	SL177B	SBSBC	British Columbia	SL	Forest Soil	16S rRNA	V1-V3	8/14/2009	52.32	-121.92	Canada	0.1	1050	3.8	146-193	Orthic Gray Luvisol	Lodgepole pine, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	71	18.9	0.6	5.4	NA	33.7
ERR1226623	ERS1040498	SL178B	SBSBC	British Columbia	SL	Forest Soil	16S rRNA	V1-V3	8/14/2009	52.32	-121.92	Canada	0.3	1050	3.8	146-193	Orthic Gray Luvisol	Lodgepole pine, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	36	0.9	0.1	5.8	NA	17.4
ERR1226624	ERS1040499	SL179B	SBSBC	British Columbia	SL	Forest Soil	16S rRNA	V1-V3	8/14/2009	52.32	-121.92	Canada	0.3	1050	3.8	146-193	Orthic Gray Luvisol	Lodgepole pine, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	36	0.9	0.1	5.8	NA	17.4
ERR1226625	ERS1040500	SL180B	SBSBC	British Columbia	SL	Forest Soil	16S rRNA	V1-V3	8/14/2009	52.32	-121.92	Canada	0.3	1050	3.8	146-193	Orthic Gray Luvisol	Lodgepole pine, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	34	0.9	0.1	5.8	NA	17.4
ERR1226626	ERS1040501	TO061B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C0	0	O horizon	58	33.5	1	5.1	1.5	32.5
ERR1226627	ERS1040502	TO062B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C0	0	O horizon	52	33.5	1	5.1	1.5	32.5
ERR1226628	ERS1040503	TO063B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C0	0	O horizon	56	33.5	1	5.1	1.5	32.5
ERR1226629	ERS1040504	TO064B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C0	0	A horizon	20	2.2	0.1	5.7	1.5	21.6
ERR1226630	ERS1040505	TO065B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C0	0	A horizon	17	2.2	0.1	5.7	1.5	21.6
ERR1226631	ERS1040506	TO066B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C0	0	A horizon	15	2.2	0.1	5.7	1.5	21.6
ERR1226632	ERS1040507	TO067B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C0	0	O horizon	58	26.4	0.9	4.8	1.5	28.7
ERR1226633	ERS1040508	TO068B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C0	0	O horizon	47	26.4	0.9	4.8	1.5	28.7
ERR1226634	ERS1040509	TO069B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C0	0	O horizon	43	26.4	0.9	4.8	1.5	28.7
ERR1226635	ERS1040510	TO070B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C0	0	A horizon	25	3.3	0.2	5	1.5	20.3
ERR1226636	ERS1040511	TO071B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C0	0	A horizon	19	3.3	0.2	5	1.5	20.3
ERR1226637	ERS1040512	TO072B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C0	0	A horizon	27	3.3	0.2	5	1.5	20.3
ERR1226638	ERS1040513	TO076B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C0	0	A horizon	20	2.2	0.1	5	1.6	24.3
ERR1226639	ERS1040514	TO077B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C0	0	A horizon	19	2.2	0.1	5	1.6	24.3
ERR1226640	ERS1040515	TO078B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C0	0	A horizon	18	2.2	0.1	5	1.6	24.3
ERR1226641	ERS1040516	TO079B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C1	0	O horizon	52	27.6	0.8	4.7	1.8	34.9
ERR1226642	ERS1040517	TO080B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C1	0	O horizon	66	27.6	0.8	4.7	1.8	34.9
ERR1226643	ERS1040518	TO081B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C1	0	O horizon	69	27.6	0.8	4.7	1.8	34.9
ERR1226644	ERS1040519	TO082B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C1	0	A horizon	30	1.9	0.1	4.9	1.8	21.1
ERR1226645	ERS1040520	TO083B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C1	0	A horizon	25	1.9	0.1	4.9	1.8	21.1
ERR1226646	ERS1040521	TO084B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C1	0	A horizon	25	1.9	0.1	4.9	1.8	21.1
ERR1226647	ERS1040522	TO085B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C1	0	O horizon	68	37.1	1.2	4.9	1.7	32
ERR1226648	ERS1040523	TO086B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C1	0	O horizon	68	37.1	1.2	4.9	1.7	32
ERR1226649	ERS1040524	TO087B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C1	0	O horizon	56	37.1	1.2	4.9	1.7	32
ERR1226650	ERS1040525	TO088B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C1	0	A horizon	18	1.9	0.1	4.9	1.7	21.6
ERR1226651	ERS1040526	TO089B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C1	0	A horizon	22	1.9	0.1	4.9	1.7	21.6
ERR1226652	ERS1040527	TO090B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C1	0	A horizon	20	1.9	0.1	4.9	1.7	21.6
ERR1226653	ERS1040528	TO094B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C1	0	A horizon	16	1.7	0.1	5.5	1.7	21
ERR1226654	ERS1040529	TO095B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C1	0	A horizon	17	1.7	0.1	5.5	1.7	21
ERR1226655	ERS1040530	TO096B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C1	0	A horizon	15	1.7	0.1	5.5	1.7	21
ERR1226656	ERS1040531	TO097B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C2	0	O horizon	60	35.6	0.9	5.1	1.5	37.9
ERR1226657	ERS1040532	TO098B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C2	0	O horizon	64	35.6	0.9	5.1	1.5	37.9
ERR1226658	ERS1040533	TO099B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C2	0	O horizon	66	35.6	0.9	5.1	1.5	37.9
ERR1226659	ERS1040534	TO100B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C2	0	A horizon	21	2.3	0.1	5.2	1.5	20.7
ERR1226660	ERS1040535	TO101B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C2	0	A horizon	22	2.3	0.1	5.2	1.5	20.7
ERR1226661	ERS1040536	TO102B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM1	C2	0	A horizon	17	2.3	0.1	5.2	1.5	20.7
ERR1226662	ERS1040537	TO103B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C2	0	O horizon	86	30.6	0.9	5.1	1.8	34.8
ERR1226663	ERS1040538	TO104B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C2	0	O horizon	74	30.6	0.9	5.1	1.8	34.8
ERR1226664	ERS1040539	TO105B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C2	0	O horizon	64	30.6	0.9	5.1	1.8	34.8
ERR1226665	ERS1040540	TO106B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C2	0	A horizon	18	3.1	0.2	5.1	1.8	19.6
ERR1226666	ERS1040541	TO107B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C2	0	A horizon	27	3.1	0.2	5.1	1.8	19.6
ERR1226667	ERS1040542	TO108B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM2	C2	0	A horizon	18	3.1	0.2	5.1	1.8	19.6
ERR1226668	ERS1040543	TO112B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C2	0	A horizon	20	1.8	0.1	5.7	1.6	19.5
ERR1226669	ERS1040544	TO113B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C2	0	A horizon	16	1.8	0.1	5.7	1.6	19.5
ERR1226670	ERS1040545	TO114B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	OM3	C2	0	A horizon	18	1.8	0.1	5.7	1.6	19.5
ERR1226671	ERS1040546	TO115B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	79	44.8	1.1	4.4	NA	42.3
ERR1226672	ERS1040547	TO116B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	76	44.8	1.1	4.4	NA	42.3
ERR1226673	ERS1040548	TO117B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.1	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	O horizon	72	44.8	1.1	4.4	NA	42.3
ERR1226674	ERS1040549	TO118B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	20	1.1	0.1	5	NA	22.2
ERR1226675	ERS1040550	TO119B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	19	1.1	0.1	5	NA	22.2
ERR1226676	ERS1040551	TO120B	SBSBC	British Columbia	TO	Forest Soil	16S rRNA	V1-V3	7/11/2008	52.32	-126.31	Canada	0.3	1100	1.7	146-193	Orthic Gray Luvisol, Gleyed Gray Luvisol	Lodgepole pine, Subalpine fir, Interior spruce	Dfc, Boreal cool summer	REF	REF	0	A horizon	25	1.1	0.1	5	NA	22.2
ERR765586	ERS662612	A7001B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM2	C0	0	O horizon	48.1	42.5	1.1	5.4	0.2	37.9
ERR765587	ERS662613	A7002B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM2	C0	0	A horizon	18.4	0.6	0	5.7	1.3	16.3
ERR765588	ERS662614	A7003B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM3	C0	0	O horizon	60.8	31.2	0.8	5.5	0.2	37.5
ERR765589	ERS662615	A7004B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM3	C0	0	A horizon	16.4	1.2	0.1	6	1	20.1
ERR765590	ERS662616	A7008B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM1	C0	0	A horizon	16.4	2.4	0.1	5.5	1.2	23.9
ERR765591	ERS662617	A7009B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM2	C0	0	O horizon	29.7	34.9	0.9	4.4	0.2	39.8
ERR765592	ERS662618	A7010B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM2	C0	0	A horizon	13.1	1.1	0.1	5.6	1	19.8
ERR765593	ERS662619	A7011B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM3	C0	0	O horizon	33.6	33.8	0.9	5.1	0.2	38.1
ERR765594	ERS662620	A7012B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM3	C0	0	A horizon	18.9	1.4	0.1	5.7	1	21.5
ERR765595	ERS662621	A7015B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM1	C0	0	O horizon	37	37.3	1	5.1	0.2	39.3
ERR765596	ERS662622	A7016B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM1	C0	0	A horizon	25.4	2.5	0.1	5.5	1.1	21.3
ERR765597	ERS662623	A7019B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM2	C0	0	O horizon	50	46.9	1.2	4.3	0.2	40.1
ERR765598	ERS662624	A7020B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM2	C0	0	A horizon	20.4	2	0.1	5.5	1.3	21.6
ERR765599	ERS662625	A7021B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM3	C0	0	O horizon	45.1	40.5	1.2	4.5	0.2	33.7
ERR765600	ERS662626	A7022B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM3	C0	0	A horizon	17.1	1.2	0.1	5.6	1.4	24.2
ERR765601	ERS662627	A7023B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM1	C0	0	O horizon	63.6	44.9	1.1	4.5	0.2	42.1
ERR765602	ERS662628	A7024B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	OM1	C0	0	A horizon	26.4	1.1	0	5.8	1.5	27.3
ERR765603	ERS662629	A7025B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	REF	REF	0	O horizon	56.8	45	1.1	4.3	0.1	40.6
ERR765604	ERS662630	A7026B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.3	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	REF	REF	0	A horizon	26.3	1.4	0.1	5.3	1.1	21.4
ERR765605	ERS662631	A7027B	BSON	Ontario	A7	Forest Soil	16S rRNA	V1-V3	7/3/2011	49.07	-89.41	Canada	0.1	445	2.4	266	Orthic Dystric Brunisol	Black Spruce	Dfb, Humid Continental warm summer	REF	REF	0	O horizon	57.6	44.7	1	4.4	0.1	44.4
